Time,Vib_Spindle,Vib_Table,Sound_Spindle,Sound_table,X_Load_Cell,Y_Load_Cell,Z_Load_Cell,Current,tool_wear,ACTION_CODE
179,4.002376278401608,5.289759395289688,1.8126725514788653,4.1682208354779675,0.0024152074745177,0.0034019584856245,0.7345844591634962,4.2391967998305295,183.94,0
180,4.007310038922661,5.569339435486681,3.452901678484591,4.951322403729896,0.0007706224559363,0.008664630544335,0.6763661486072174,5.844972526657176,183.94,0
181,4.002705195769236,5.179900902342494,3.2220848088298686,4.207046840948517,0.0004417054522095,-0.0084390536497678,0.640185277764523,5.488425676174632,183.94,0
182,3.838575437080969,5.247657935807123,3.2135299446860266,3.280323695415487,-0.0031763815890199,-0.01041255567279,0.6043333240149565,4.165190383232576,183.94,0
183,3.9362638887871753,5.306205278277043,3.381501437980997,3.2393590541651176,0.0014284564633794,0.0007706224559363,0.6618938002592766,5.274958100782471,183.94,0
184,3.933303632594931,5.334821115182786,3.6133054833346288,2.1504245270167828,0.0020862904708084,-0.0025185475814915,0.6411720287863234,5.715707835054977,183.94,0
185,3.9372506408523766,5.230554218286819,2.279898896435187,5.043781149566924,0.0050465435040662,0.0043887094966999,0.6497238709779806,4.223408764005863,183.94,0
186,3.8810057740255455,5.164770691469204,2.1607890564279773,0.8254108023801249,-0.0018607135739774,-0.0317921609310143,0.4349410664079304,4.720403052323094,183.94,0
187,3.781343821402362,5.212463748079416,3.5568762411528327,4.850637819888327,0.0053754605077442,-0.0008739625627331,0.3701444167130701,4.7256657326362745,183.94,0
188,3.913897508792564,4.5082512680132565,2.5607283892277497,0.7184753053524418,0.0053754605077442,-0.0054788006154826,0.4530315016259667,4.460229317933952,198.54,0
189,3.8944913852055496,5.263117065300081,3.625150689562148,3.830961197305693,0.0152429706165039,0.0007706224559363,0.6128851661864074,5.92193929648016,198.54,0
190,3.883637112784271,4.57732393862371,2.938622748342373,0.1964656116211662,0.008664630544335,0.0050465435040662,0.764186990057877,4.404313350569268,198.54,0
191,3.951394087181909,5.217397512656327,2.0907050982659903,-0.1386537402664476,0.0043887094966999,-0.0002161285552547,0.8582572554156642,4.396748249258377,198.54,0
192,3.8852816995104673,4.761846660313322,2.401147468591105,0.0735720648282992,0.0060332945150898,0.0070200455260824,0.7924738529823125,5.231540971214511,198.54,0
193,3.773120888264264,5.060503808228116,2.8119450310533507,0.86785597025601,0.0004417054522095,0.0030730414819257,0.7118891855259388,6.03212677521051,198.54,0
194,3.829036834341224,5.018731273703388,2.8715000064166025,2.546579976185785,0.0093224645516123,0.0089935475479754,0.7132048535617949,4.579297443545324,198.54,0
195,4.061581405600196,4.972682811948663,0.7977720888467463,4.49100325350578,-0.0081101366459437,-0.0044920496041198,0.6638673023058552,4.7279681552793615,198.54,0
196,3.958301351710392,5.104249849722068,2.269205332689052,4.91595118212804,0.0027441244782235,0.0060332945150898,0.6217659253692494,6.063045054776596,198.54,0
197,3.950078417751038,5.009521581226972,2.8135901960384895,2.245514976624758,-0.0002161285552547,-0.0058077176192775,0.6612359662438106,4.975643070157263,198.54,0
198,3.824431991657482,5.394684132418842,3.2490655351303106,4.926809324176892,0.0129405515913965,0.0024152074745177,0.4628990117499773,5.000969723983728,198.54,0
199,4.010928129980502,4.443125610052896,2.629825294519251,4.902131729117454,0.0007706224559363,0.0043887094966999,0.3770516737815131,4.421417058017566,198.54,0
200,4.071120009620759,4.550023787476964,3.9225970818845206,2.9994938691483064,-0.0035052985927894,-0.0071233856344934,0.53493183577911,6.116658669266343,205.84,0
201,3.869493667002229,4.397406084153507,3.2240590082676515,0.0026656140652887,0.0178743066450012,-0.0081101366459437,0.6977457541488592,4.241170304319505,205.84,0
202,4.025071576916746,4.645080942443286,2.4656378980140885,0.6536559446872194,-0.0008739625627331,0.0024152074745177,0.7812906746084544,6.17652172658088,205.84,0
203,3.9372506408523766,4.805592692279485,2.5439477133275705,4.626400854117847,0.0024152074745177,-0.0071233856344934,0.8237209690870614,4.328004504250986,205.84,0
204,4.135258900139696,5.095697991873089,1.774175744023518,4.887160655660583,0.0020862904708084,0.0116248835769764,0.6859047418447303,5.899243966376948,205.84,0
205,3.959945938506956,5.1374705288144815,2.289276329384926,4.9582321311765,-0.0005450455589921,0.0034019584856245,0.6457768668889144,4.370105936240227,205.84,0
206,3.9638929468250974,5.221344524331406,2.213269770948397,1.647333709546772,0.0043887094966999,-0.006794468630684,0.5970971498733502,5.926873063953953,205.84,0
207,3.921462607876287,5.3703442239676535,2.1714826186616456,2.7764094684728526,0.0030730414819257,-0.0219246508097883,0.6161743362535512,5.086159381260464,205.84,0
208,3.9398819796956546,5.329229514817046,2.2715085617906814,3.291675343570787,-0.0025185475814915,-0.0028474645852539,0.5796645485448921,4.628635067442699,205.84,0
209,3.666222760822519,5.417379452888412,3.810396593920359,0.5549462610608499,-0.0304764929146424,0.0007706224559363,0.4421772404937401,5.977855329111469,205.84,0
210,3.9951400963298407,5.2558808770036025,3.758738314469424,4.931744843405929,0.0027441244782235,0.0004417054522095,0.3754070887651086,6.064689644139379,205.84,0
211,3.89087329439102,4.846707385214622,2.7441642375624866,0.4246494826997508,0.0004417054522095,-0.0074523026383065,0.3490937285114659,6.066663151377945,205.84,0
212,3.991850922670975,5.231212053571864,2.7316609852170743,1.6066981972578227,0.0076778795333937,-0.0028474645852539,0.6480792859407422,4.724678980076083,221.17,0
213,3.8375886850710472,5.342386221599349,2.6196252747037967,2.0931728431682854,0.0050465435040662,0.0076778795333937,0.6872204098780108,5.447639880825729,221.17,0
214,3.9865882448299255,4.712837949406682,3.4632662303953503,1.8761758355796476,0.0014284564633794,0.0043887094966999,0.8135245417166495,5.6864341536997545,221.17,0
215,3.8944913852055496,4.8519700659974605,3.478566283622994,1.6063691647759477,-0.0025185475814915,0.0047176265003848,0.8783211932418069,4.310900797827923,221.17,0
216,4.171110896436504,5.632491641636921,2.673093122319953,1.6090014246337556,0.0494503389715968,0.0080067965370442,0.5793356315388632,5.64795077594139,221.17,0
217,3.7224676209505887,4.887493161801972,3.1745395079560774,2.0201275971806605,0.0020862904708084,0.0254393977257853,0.6359093566707976,5.958449176295872,221.17,0
218,3.777396813491427,4.654619550028444,3.738996298438372,1.856269365226696,0.0083357135406913,0.0379382438556776,0.603346572995461,5.746955023822376,221.17,0
219,3.902385401554018,5.477571391796587,2.698099624907448,1.8753532541515656,0.0034019584856245,0.0017573734670957,0.632949103606613,5.020704779242237,221.17,0
220,4.0527006363883125,5.2085167364314255,2.426976542924233,1.8786435798683276,0.0135983855985866,0.0053754605077442,0.5888742247162135,4.254655918392428,221.17,0
221,3.8467983705182047,4.5332489960563995,3.2303106398701287,2.1137373843119898,-0.0041631326003394,-0.0002161285552547,0.4724376048734425,4.076053770342324,221.17,0
222,3.796145101144944,4.722376557438275,0.7964559596390963,1.0264495511157754,-0.0071233856344934,-0.0064655516268782,0.3839589308511739,4.717771712173738,221.17,0
223,3.711942266878848,4.7611888252564585,2.747783600130972,1.5713272060253831,-0.0025185475814915,-0.0015317965702258,0.3553431515702712,6.090016320635408,221.17,0
224,3.9931665921337633,4.732244083054908,2.6966189767001607,3.649663686752003,0.0034019584856245,0.0076778795333937,0.6178189212873761,5.2762737713983885,230.66,0
225,3.9224493599331014,5.546973029935248,2.796974029895934,4.394925277910906,-0.0005450455589921,0.0017573734670957,0.6901806629533568,5.695314933359981,230.66,0
226,3.925080698754003,4.7131668669239595,2.5478961076188056,2.849454793843146,0.0063622115187574,0.0119538005805864,0.7766858364577227,5.682158222776031,230.66,0
227,3.901727566856956,5.0529387034538304,2.090869614592578,1.710672466665573,-0.0028474645852539,-0.0084390536497678,0.7454387204830073,4.334253935490382,230.66,0
228,3.8971227239844306,4.661526817629081,2.7764094684728526,5.073394276494747,0.0057043775114187,0.0066911285224216,0.671761310494901,5.172006879256284,230.66,0
229,3.9395530623400266,5.152929656994909,2.6364059525506542,2.34521189682654,0.0040597924930116,-0.0031763815890199,0.6372250246995079,5.808791568269309,230.66,0
230,3.803052365066294,5.1660863619729644,1.9225694293298456,1.4615948821597222,0.0027441244782235,0.0014284564633794,0.6645251363214417,4.379973459526968,230.66,0
231,3.990535253209198,4.995707042630165,2.2052084697413497,2.5454283611840327,0.0096513815552458,0.0126116345877965,0.755306230781894,6.124881616505265,230.66,0
232,3.8967938066368553,5.53644766275968,2.9363195168723637,3.994490958474044,-0.0012028795664776,0.0004417054522095,0.659262464197593,5.43283858445978,230.66,0
233,3.816537975655729,5.157534503722182,1.0784366615204932,1.777301553118511,0.0024152074745177,-0.0048209666079038,0.4645435967710088,4.576008268677426,230.66,0
234,4.003691947872496,5.545986276758663,3.887554990857784,4.929112566474752,0.0030730414819257,-0.0035052985927894,0.3556720685733899,4.537524923263383,230.66,0
235,3.798447522449123,4.961499614329852,3.298749559215935,1.6578627494226328,-0.0008739625627331,0.0093224645516123,0.5372342548159689,4.481937870521077,233.58,0
236,3.987903914288673,5.243710924051499,1.731236999044056,1.3192883600865957,0.0027441244782235,0.0234658957048727,0.6579467961669307,6.264342811152712,233.58,0
237,3.9586302690695794,5.128589753133524,3.053948850391011,4.505974310158027,0.0010995394596596,0.0063622115187574,0.7141916045887748,4.233276286378142,233.58,0
238,3.8941624678584663,5.2887726423172,1.9643565690260911,4.839615163014111,0.0089935475479754,-0.0005450455589921,0.7974076081508034,6.146261279615701,233.58,0
239,3.9760628891962497,5.276602689052581,3.4201628572365173,0.7043269168544719,0.0093224645516123,0.0126116345877965,0.7625424050062645,4.2582740099922765,233.58,0
240,3.92935662434644,5.466388189810342,2.833332176213689,0.4302430311876859,-0.0005450455589921,-0.0054788006154826,0.6931409160293504,5.975552904183629,233.58,0
241,3.7632533685476375,5.480202733455186,1.587285280997912,4.925986737645768,0.0122827175841931,0.0070200455260824,0.6388696097355561,4.150060182919707,233.58,0
242,4.068817587955662,5.415077029053812,3.467214631181768,0.518259162697731,0.0024152074745177,0.0010995394596596,0.6497238709779806,5.6591339796058495,233.58,0
243,3.9846147406436967,5.40849867526414,3.1868782534435867,3.90071633926273,-0.006136634623076,0.0034019584856245,0.7247169488812927,4.727310320238103,233.58,0
244,3.8704804190298616,4.756583979866929,3.465240430784519,2.216231065290557,0.0093224645516123,-0.0028474645852539,0.7585954008833322,6.138038332216032,233.58,0
245,4.0178353947486265,4.6852088782233885,3.4117725064161655,0.836926933118234,0.0001127884484791,0.0106381325661263,0.4398748214662376,5.139772952148966,233.58,0
246,3.873769592459279,4.644423107439711,4.583461876890735,0.3117914173108112,-0.0097547216651012,0.0066911285224216,0.3678419976905177,4.692116145969633,233.58,0
247,3.944815740037547,5.342386221599349,1.6045594861274246,0.3975043210051355,0.0027441244782235,0.0043887094966999,0.5582849431655575,6.067649904998548,243.8,0
248,3.954354343405024,5.731495888222884,2.5240412257990035,4.782034125393207,-0.0005450455589921,-0.0038342155965626,0.7194542767339478,5.979828836196232,243.8,0
249,4.084605622294132,5.57394428373978,2.2950344023074707,0.0979204515979079,-0.0021896305777327,-0.0048209666079038,0.775370168414997,4.645080942443286,243.8,0
250,4.007310038922661,4.676985940473219,2.4171055589904364,0.7426591788910896,0.0132694685949932,0.0083357135406913,0.7875400978160052,5.857142485643277,243.8,0
251,3.996784683161645,4.452993133807046,4.20754039189,4.990971079835044,0.0057043775114187,-0.0028474645852539,0.7773436704791421,5.475268967849934,243.8,0
252,3.8704804190298616,4.60824218269816,1.2640109175462155,1.0909398908436132,0.0057043775114187,-0.0012028795664776,0.6849179908198534,4.3171502289994494,243.8,0
253,3.859297229415541,4.898018523696536,2.224785915676545,1.3243883623393502,0.0316888207912747,0.0034019584856245,0.6559732941211611,4.308598375823596,243.8,0
254,3.889886542351985,5.2532495358150015,1.0930786011320428,2.008775971686802,0.011295966573363,0.0063622115187574,0.7257036999091635,5.077278605924088,243.8,0
255,3.990206335843911,5.101947426449603,2.221824621301357,0.9060237188343648,-0.0074523026383065,-0.0028474645852539,0.7072843474014933,6.123237027052543,243.8,0
256,3.8829792780942207,4.924660846350952,3.6963864501436423,2.452476585400533,0.0119538005805864,0.0004417054522095,0.5342740017686277,5.907466912014149,243.8,0
257,3.771805218965623,5.564405669520689,2.6684866614253244,4.879757377822058,-0.0117282236882123,-0.0071233856344934,0.4076409550999566,5.988709618120624,243.8,0
258,3.9536965086883376,5.0292566366107,3.981494124036845,4.881896102514367,0.0175453896414504,-0.0025185475814915,0.3645528276585211,5.187794925476523,243.8,0
259,3.930343376407724,4.990773278879788,2.8089837340914867,1.6055465835716982,0.0080067965370442,0.0040597924930116,0.7115602685169957,4.697378826179409,245.26,0
260,3.961590525305085,5.476255720969402,2.829877329635812,1.5147336223942367,0.0139273026021767,0.0043887094966999,0.75662189882236,4.717113877137152,245.26,0
261,3.8188403969859857,4.6983655787208765,2.660589871398277,1.687640190898411,0.0034019584856245,-0.0015317965702258,0.7872111808049953,4.945711570788859,245.26,0
262,3.8767298485509873,4.489831889720651,3.9110809014170935,2.14631161855787,-0.0215957338058088,0.0017573734670957,0.8641777616552073,5.445995292331883,245.26,0
263,4.0204667337152875,5.4081697575755685,2.193856841653656,1.1738560456565377,0.0040597924930116,-0.0008739625627331,0.7806328405868074,6.123237027052543,245.26,0
264,3.9971136005281944,5.060503808228116,2.899961364175565,4.870215375512801,-0.0021896305777327,0.0037308754893198,0.6826155717620834,6.231451018339315,245.26,0
265,3.996126848428734,4.645738777447157,1.8490306488410568,4.98290973036879,0.0109670495697463,0.0017573734670957,0.6516973730229083,6.001537414357907,245.26,0
266,3.86357315484798,5.295022077822528,2.2894408457535214,2.5937961929881146,0.0004417054522095,0.0020862904708084,0.75662189882236,5.760769570701165,245.26,0
267,4.060265736084368,5.352911587123941,3.5966892917770807,-0.0045730955399479,-0.0094258046612623,0.0310309867844329,0.8332595624424693,5.990683125224488,245.26,0
268,3.909621583237984,4.524697141679032,1.6006110963593327,4.307073177791961,-0.0012028795664776,0.0310309867844329,0.5221040725785449,6.0571245330908186,245.26,0
269,3.900082980115382,5.379225001320705,3.5823763351698106,5.021406788772665,0.0070200455260824,-0.0025185475814915,0.3921818559357621,4.973011729527078,245.26,0
270,4.063883827255374,4.452006381428761,1.8427790301897216,2.1749374618759414,-0.0035052985927894,-0.0021896305777327,0.4721086878691249,4.499699413778033,248.18,0
271,4.0569765622992975,5.394026297049071,0.0590946456626946,1.0721850468941565,0.0392539118691011,0.0422141648991361,0.7431363014144274,2.0407140302792155,248.18,0
272,4.04053069347022,5.199635960267396,0.8971398462575568,2.4370120433999816,0.009980298558876,0.05109492398788,0.801025695275762,3.923107194637955,248.18,0
273,4.013888386306267,4.998009465719829,2.6540092131175093,2.4164474933997973,0.0438587499157228,0.0455033349322393,0.8105642886109276,4.0431620324721065,248.18,0
274,3.982970153823573,5.873259458553416,2.8673870935603114,1.1473689401716012,0.0241237297118561,0.0359647418354549,0.8934513758921436,3.5705078272772335,248.18,0
275,3.951723004539783,4.92696326932061,2.4041087636894263,2.2756214709183693,0.0106381325661263,0.0441876669190317,0.7589243178935261,1.901253187828811,248.18,0
276,4.077369439870528,5.687091989227853,2.9529356869713124,0.949785017659352,0.0376093268523144,0.0376093268523144,0.6984035881660613,2.4706086918771986,248.18,0
277,3.9066613270909314,4.659224395091895,2.9292453059866608,1.0817269850174411,0.0530684260073312,0.0402406628791386,0.7181386086974519,4.180649501087937,248.18,0
278,3.948762748321168,5.361134529001234,2.2937182713498023,3.003442266400558,0.0165586386307786,0.0402406628791386,0.755306230781894,3.6218189250730046,248.18,0
279,4.009283543135076,4.505619928243408,0.1954785148580026,1.5774143067608093,0.0441876669190317,0.0422141648991361,0.6411720287863234,2.5485620532822786,248.18,0
280,4.030992089622691,5.445008539236625,1.8207338489629297,2.133479344302735,0.0402406628791386,0.0402406628791386,0.504671471318562,3.4941990176905944,248.18,0
281,4.02836075063972,5.021033696832327,0.6979107872112076,1.7907918872232256,0.0399117458757956,0.029715318770713,0.4004047810222343,2.0074934045900337,248.18,0
282,3.962248360024775,4.3770132025343695,1.045204394561422,0.2963269012072908,0.0435298329124111,0.0376093268523144,0.7474122225421377,2.4913304712813047,260.58,0
283,3.891202211737488,5.460796588855297,1.4082916280734012,1.6269336950866025,0.0339912398151264,0.0343201568185219,0.8964116290221857,3.744833998552729,260.58,0
284,3.9665242857088754,4.393130157340164,2.2420601330941454,0.184784966593669,0.05109492398788,0.0435298329124111,0.9717336256537932,2.511723333699616,260.58,0
285,3.91619993024936,5.811751828458435,0.2033752889648451,1.4851207018429662,0.0389249948657496,0.0392539118691011,1.0697508973867569,2.4492290783633055,260.58,0
286,3.999744939462876,4.973340647105573,2.6146897813026806,1.7152789218817792,0.0468190029454025,0.0438587499157228,1.0470556229513663,4.450690711592044,260.58,0
287,4.068817587955662,5.179571984712948,0.0413269039507171,1.4788690853780426,0.0030730414819257,0.0395828288724498,0.7970786911395024,1.9696679400687869,260.58,0
288,4.06322599249643,5.220357771411507,0.6140075547357364,1.3903593610126388,0.0399117458757956,0.0425430819024591,0.8299703923189352,3.807328290364199,260.58,0
289,4.005007617344395,4.557259972069497,2.434708813769811,1.680565992017032,0.0376093268523144,0.0484635879617944,0.91548881588264,1.7377814048779667,260.58,0
290,3.76950279769529,5.230883135929299,1.0629721411714192,0.2203204500819772,0.0379382438556776,0.018532140652093,0.9102261436413676,3.3432259935634905,260.58,0
291,3.9122529220395657,4.138548074079319,2.4348733301717136,1.775162841631376,0.0353069078286905,0.0412274138891502,0.6368961076923196,1.6756160806567906,260.58,0
292,4.004349782608319,5.379882836682694,2.022101792934232,0.3604881916318663,0.0527395090040959,0.0362936588388327,0.5178281515134587,1.845995119605912,260.58,0
293,3.831010338352169,5.082212369992529,2.28779568206921,0.5503398092286504,0.0234658957048727,0.033662322811728,0.4326386473810087,2.3669997970764287,260.58,0
294,3.9122529220395657,5.325611420475914,0.4511365800074724,3.02384231931544,-0.0035052985927894,0.0326755718015148,0.6921541650039471,5.8798378149085115,267.15,0
295,4.0823032006104985,5.7061692197020975,3.9926812726420695,2.555134830547108,0.0063622115187574,0.0241237297118561,0.8207607159785175,5.436127761414705,267.15,0
296,3.705692837927101,5.51243666923114,2.1285438542595263,1.020197936678449,0.0043887094966999,0.0017573734670957,0.896082712007691,4.700339083805838,267.15,0
297,3.881992526059608,5.352253751776079,1.0754753703787905,0.0066140011212475,-0.0012028795664776,0.008664630544335,0.9217382391730626,4.362869752536373,267.15,0
298,3.9240939466957,5.3585031875946525,3.777986780945631,4.942602985965319,-0.0028474645852539,-0.0028474645852539,0.8891754547059325,4.156309613466807,267.15,0
299,3.937908475562822,5.334492197513528,3.2839430614665326,4.862154028942961,0.0040597924930116,0.0089935475479754,0.7835930936845187,4.464834162396234,267.15,0
300,3.858639394734543,5.705840301932687,2.5852413381238746,0.0921623871597936,-0.0028474645852539,0.0047176265003848,0.7697785792350895,5.479215980332551,267.15,0
301,3.844167031814163,5.4746111324373965,0.0015140011737791,2.821816021032077,-0.0008739625627331,-0.0160041447387494,0.8329306454300693,6.023245992941032,267.15,0
302,3.9326457978862273,5.31113904321472,4.615378204302521,3.856132273173198,-0.0074523026383065,0.0010995394596596,0.9098972266263876,5.670646101135067,267.15,0
303,3.985601492736528,4.990115443714429,4.045984749546114,2.6994157566502026,0.0293864017672754,0.0020862904708084,0.6595913812052773,4.625674809962209,267.15,0
304,3.891860046430608,5.4022492391961245,2.305398933680982,1.2434463933540714,0.0014284564633794,-0.0183065637662273,0.4872388700723275,5.22068668905139,267.15,0
305,4.023426990057649,4.937159713946961,2.3899603538871688,5.006435709972136,0.0030730414819257,-0.0183065637662273,0.3967866939839489,4.136245652320894,267.15,0
306,3.923107194637955,5.795634856409243,3.9068034630371393,-0.0035859987753894,0.0040597924930116,0.0063622115187574,0.8694404338710988,5.711102986254284,270.07,0
307,3.898438393375348,4.770069598549789,1.9638630201204463,4.009297479213025,-0.0005450455589921,-0.0018607135739774,0.8733874380348623,4.2099231501946255,270.07,0
308,3.8754141791762815,4.616465120061099,2.18365682815126,3.898248586405943,-0.0002161285552547,-0.0051498836116914,0.9194358200655685,5.970948054342107,270.07,0
309,3.928698789639229,5.752217708328368,1.2903335089535717,4.8447151982400944,0.0037308754893198,0.0010995394596596,0.9631817832091903,4.482595705452804,270.07,0
310,3.9306722937616096,4.953605592536535,3.026968133941056,1.1472044239898846,-0.006794468630684,0.0063622115187574,0.8664801807493149,5.824250704896136,270.07,0
311,3.8379176024076274,4.420759223112197,2.434708813769811,0.2918849657360055,0.0020862904708084,0.0047176265003848,0.7628713220165686,5.333176526837353,270.07,0
312,3.985272575372188,5.581180473887281,0.7742462793700265,4.752750058509991,-0.0002161285552547,-0.0044920496041198,0.8105642886109276,4.054674140653573,270.07,0
313,4.0267161637774365,5.2279228771499975,4.377486469908296,4.913812457220313,0.0040597924930116,0.0007706224559363,0.8835838654653105,6.023903828662268,270.07,0
314,3.984943658007911,4.733559753142261,0.4804204517388594,2.7645642814098155,0.0020862904708084,0.009980298558876,0.8033281143559007,4.46516307985836,270.07,0
315,4.15038910031633,5.388105778736708,3.574479531712682,0.0202688396825342,0.0063622115187574,0.0004417054522095,0.6648540533292464,4.821709651766526,270.07,0
316,3.9721158808502377,5.216739677378319,1.7309079665226772,1.3673270917665052,-0.0012028795664776,0.0007706224559363,0.4832918660184008,5.641701338645239,270.07,0
317,3.8037101997268494,4.729283825362788,2.805528887654465,2.4996927955757204,0.0017573734670957,0.0053754605077442,0.6638673023058552,4.812828878148788,274.45,0
318,3.971786963488479,5.7078138085505294,1.636640153530735,4.929770635705612,0.0066911285224216,0.0076778795333937,0.8293125582943525,5.260814641746773,274.45,0
319,3.865217741555509,4.928936774726248,2.1941858743495093,3.1799685559349946,0.0050465435040662,-0.0008739625627331,0.8802946953252854,5.666041252509984,274.45,0
320,3.923765029343057,4.699023413748898,0.442252708844757,2.405424894848226,0.0030730414819257,0.0066911285224216,0.871413935952782,4.298073018132221,274.45,0
321,3.930014459053901,5.584798568977313,3.3306657891697427,2.780686897191273,0.0139273026021767,0.0050465435040662,1.016466340121524,5.878193225816187,274.45,0
322,3.961590525305085,4.857232746800151,1.508975554450091,3.701650987165893,0.0014284564633794,-0.0081101366459437,0.8138534587284465,4.278337972649217,274.45,0
323,3.9559989301978327,4.4224038103761485,1.7063950439836195,0.4304075473197779,-0.0002161285552547,0.0089935475479754,0.7464254715125324,5.823592869290779,274.45,0
324,3.950078417751038,5.753204461675879,2.0115727489683115,4.157527232941701,0.0020862904708084,-0.0044920496041198,0.7585954008833322,5.5157258463988805,274.45,0
325,4.00796787365988,5.731166970446387,1.574946563215375,2.931877570492074,0.0050465435040662,0.0073489625297397,0.8697693508846853,4.652317127502178,274.45,0
326,4.0105992126112895,4.88288831599827,3.0809295681653066,0.0044752914660593,-0.0002161285552547,0.0027441244782235,0.8862152015781386,5.798595116564728,274.45,0
327,3.89087329439102,4.393130157340164,1.3023431914506165,3.614621617344892,0.0043887094966999,0.022479144694374,0.5737440424373095,4.383591551414472,274.45,0
328,3.86357315484798,5.619663849493659,0.6490494927161625,4.566352094283948,0.0014284564633794,0.0014284564633794,0.4510579996016048,4.496739156554053,274.45,0
329,3.8675201629486136,4.9568947682782,1.5700110761410502,2.18546650795645,0.0027441244782235,-0.0002161285552547,0.7549773137718003,5.644661598413014,277.37,0
330,4.024084824801097,4.945053735645277,1.637298218513212,0.7742462793700265,0.0040597924930116,0.0037308754893198,0.8506921641146709,5.111157119563509,277.37,0
331,3.996126848428734,5.632491641636921,2.586228436756335,-0.0040795471576602,0.0010995394596596,0.0126116345877965,0.9089104755815172,4.747703206657716,277.37,0
332,4.141837248025503,4.548050282594184,0.6605656226572426,3.270781730494755,0.0020862904708084,-0.0015317965702258,0.9753517128444732,4.8628243451747855,277.37,0
333,4.013559468936483,5.820632609071309,2.158650343998665,4.824150540535056,0.0070200455260824,0.0010995394596596,0.9401575920541017,5.110828201951192,277.37,0
334,3.94580249210761,4.323399660195744,4.892589726178286,4.683323797383944,0.0053754605077442,0.0083357135406913,0.776356919447027,5.16871770298446,277.37,0
335,3.8175247276540487,5.4140902759831455,1.8051048028826275,0.0164849687569841,-0.0018607135739774,0.0010995394596596,0.7362290442112907,4.391156652661065,277.37,0
336,3.920146938468069,4.512856112621552,3.690299329288218,4.803914918555497,0.0089935475479754,0.0014284564633794,0.7625424050062645,4.2493932397163325,277.37,0
337,3.729703801909748,5.16509960909502,0.202388192201294,2.386670026066676,0.0155718876200775,0.0053754605077442,0.8036570313673885,4.275048798425865,277.37,0
338,4.151046935109774,5.33383436217527,2.9048968598824016,1.3951303311230543,0.0073489625297397,0.0066911285224216,0.6138719172064798,4.46614983224516,277.37,0
339,3.780685986749943,5.091422062969296,2.988142227203016,4.71310141007333,-0.0084390536497678,-0.0002161285552547,0.4569785056751272,5.840696595152127,277.37,0
340,3.8125909676678686,5.369357470932307,1.6088369083924543,0.6627043325084022,0.0010995394596596,-0.0005450455589921,0.4076409550999566,4.431942416541784,277.37,0
341,3.806341538371474,5.379225001320705,3.1013296239544355,4.094846276108744,0.0027441244782235,0.0027441244782235,0.7483989735718239,5.4305361605965246,287.59,1
342,3.7879221679396786,4.8226964043941845,4.2381405514691615,0.0171430332658322,0.0047176265003848,0.0034019584856245,0.881939280395158,5.790372171707038,287.59,1
343,4.017177560007597,4.588178215725121,3.950564950036461,4.68398186614553,-0.0035052985927894,0.0076778795333937,0.9496961855252944,5.742350174899058,287.59,1
344,3.999744939462876,4.199068875745224,4.899663969710816,4.065068712087776,0.0057043775114187,0.0040597924930116,0.9289744135146945,5.746955023822376,287.59,1
345,3.9783653107356063,4.342805788805655,3.270781730494755,0.0041462592113893,0.0037308754893198,0.0129405515913965,0.888846537691688,5.078265358736313,287.59,1
346,3.858968312075012,4.178675996672725,0.0029946463199898,-0.000460192354725,0.0027441244782235,0.0063622115187574,0.75662189882236,5.234172312358714,287.59,1
347,3.910608335288114,4.350699807291939,3.8985776201193567,2.7372545454454804,0.0040597924930116,0.0172164726378964,0.7253747828998646,5.993314468035046,287.59,1
348,3.755030435491257,4.735533258275554,2.2007665282959032,0.0049688398480514,0.0014284564633794,-0.0044920496041198,0.7730677493405893,5.836091745856776,287.59,1
349,4.023426990057649,5.234501230002118,0.6441140084693318,4.925822220339785,0.0034019584856245,0.0027441244782235,0.6773528996314826,5.949897312449417,287.59,1
350,3.944157905324485,4.482924622918774,1.4328045440153814,2.6976060755046287,-0.0012028795664776,0.009980298558876,0.505329305328118,5.68742090699204,287.59,1
351,4.003691947872496,4.393787992233756,0.1907075471701149,0.0059559366119894,0.0034019584856245,0.0139273026021767,0.4415194064858631,4.3891831479844825,287.59,1
352,4.067830835814445,4.12670704792735,2.4551088479031344,0.6687914297856913,0.0089935475479754,0.0050465435040662,0.3671841636840977,5.2973245014374815,287.59,1
353,3.844167031814163,4.665473827701309,4.945564297633476,3.421643507396221,0.0063622115187574,-0.0041631326003394,0.8622042595749686,5.967987793739661,290.51,1
354,3.959617021147517,4.2477486526335975,2.4218765345410525,3.4081531394399844,-0.0094258046612623,0.0001127884484791,0.8987140481239703,4.956565850703674,290.51,1
355,3.914226426143349,4.3543178991114635,0.5796236816918277,0.0008559366643063,-0.0357391649805222,0.0014284564633794,0.9273298284365435,3.938566310273517,290.51,1
356,4.012901634197108,4.041188528220308,4.327308772097654,4.907231765281644,0.0162297216272149,0.0027441244782235,0.9691022895160823,4.7680960933686976,290.51,1
357,3.816537975655729,4.345108210860044,4.924835116505576,3.5629633602435686,0.0089935475479754,0.0211634766803314,0.7842509277063374,5.645977269423275,290.51,1
358,3.6958253185725054,4.330635843717177,2.564347750752236,3.43579194248215,0.0043887094966999,0.0103092155625028,0.7520170606813643,5.901217473324455,290.51,1
